station,Date,Time,NITRATE(PPM),PH,AMMONIA(mg/l),TEMP,DO,TURBIDITY,MANGANESE(mg/l),label
Station2,31-08-2022,22:20:00,11.1103,6.0072,0.04012,24.8306,12.7079,30.1123,0.43016,0
Station2,31-08-2022,22:40:00,8.184,7.8214,0.02644,25.2936,11.1447,27.7444,0.25268,0
Station2,31-08-2022,23:00:00,10.6101,6.1534,0.03426,22.4186,16.719,35.7232,0.20176,0
Station2,31-08-2022,23:20:00,18.9999,6.1446,0.02917,29.4789,8.0168,34.9727,0.66732,0
Station2,31-08-2022,23:40:00,18.7196,8.6362,0.04176,30.366,11.4367,34.2061,0.69606,0
Station2,31-08-2022,00:00:00,25.4697,5.6861,0.01835,20.4705,8.6167,23.0866,0.93686,0
Station2,31-08-2022,00:20:00,1.4011,7.4013,0.01592,19.5821,14.0856,31.8941,0.52673,0
Station2,31-08-2022,00:40:00,9.7302,7.2045,0.03619,24.4265,11.0383,15.0154,0.80698,0
Station2,31-08-2022,01:00:00,37.598,5.6112,0.03729,23.9104,9.2827,17.8121,0.34937,0
Station2,31-08-2022,01:20:00,2.5127,6.7172,0.02209,18.1219,8.1072,25.8253,0.2467,0
Station2,31-08-2022,01:40:00,11.5704,5.9792,0.02855,24.7773,7.6236,32.4065,0.23101,0
Station2,31-08-2022,02:00:00,14.3413,5.765,0.03977,26.3575,10.0446,35.5839,0.71825,0
Station2,31-08-2022,02:20:00,17.2975,5.5973,0.02666,24.6637,18.0354,34.1862,0.32663,0
Station2,31-08-2022,02:40:00,13.1984,8.8582,0.01542,23.7633,5.6676,30.9276,0.92959,0
Station2,31-08-2022,03:00:00,26.7159,8.0566,0.03871,26.6435,17.5277,22.1435,0.20204,0
Station2,31-08-2022,03:20:00,4.5659,7.9703,0.04062,23.7178,10.976,20.0726,0.54118,0
Station2,31-08-2022,03:40:00,1.8138,7.5531,0.04151,20.3167,5.8713,33.5631,0.23659,0
Station2,31-08-2022,04:00:00,1.0112,6.3245,0.02998,28.0404,8.0927,39.5522,0.83206,0
Station2,31-08-2022,04:20:00,29.7471,7.1437,0.03828,18.6208,14.0023,23.8491,0.23487,0
Station2,31-08-2022,04:40:00,28.63,8.5202,0.04096,24.9838,17.4424,16.149,0.81037,0
Station2,31-08-2022,05:00:00,31.6021,7.7706,0.04241,27.0478,12.2528,22.8184,0.23358,0
Station2,31-08-2022,05:20:00,35.5872,7.5897,0.02167,19.0931,16.2072,30.4516,0.37333,0
Station2,31-08-2022,05:40:00,25.4054,8.7247,0.02158,19.8764,10.9974,15.5637,0.58171,0
Station2,31-08-2022,06:00:00,3.1253,6.6626,0.02088,24.0739,11.5338,18.8189,0.83395,0
Station2,31-08-2022,06:20:00,13.7306,7.7415,0.03869,27.0202,15.6206,35.0731,0.25483,0
Station2,31-08-2022,06:40:00,25.2124,6.4405,0.02764,26.748,7.3959,24.5596,0.94242,0
Station2,31-08-2022,07:00:00,3.8385,5.948,0.04152,19.4328,5.0442,39.5684,0.8767,0
Station2,01-09-2022,07:20:00,18.318,8.4125,0.0316,26.3199,14.2028,38.4341,0.92026,0
Station2,01-09-2022,07:40:00,30.6764,5.9288,0.01655,23.5409,7.0599,19.9268,0.62108,0
Station2,01-09-2022,08:00:00,9.5079,7.7089,0.03726,25.3034,16.3532,24.0127,0.88617,0
Station2,01-09-2022,08:20:00,1.3542,8.4766,0.02537,26.2919,7.1855,34.3516,0.72118,0
Station2,01-09-2022,08:40:00,34.1851,5.6276,0.044,21.9875,9.8122,30.1387,0.81906,0
Station2,01-09-2022,09:00:00,31.2312,6.9555,0.01648,29.5501,11.1957,36.8461,0.85534,0
Station2,01-09-2022,09:20:00,39.7731,6.2945,0.02575,18.5363,17.3866,21.064,0.62442,0
Station2,01-09-2022,09:40:00,14.5721,6.9191,0.03329,18.4771,19.6798,17.5159,0.29014,0
Station2,01-09-2022,10:00:00,24.1208,8.0212,0.03259,28.3992,14.2029,20.9083,0.40961,0
Station2,01-09-2022,10:20:00,29.6352,7.9835,0.0359,18.4756,16.1857,21.4024,0.74239,0
Station2,01-09-2022,10:40:00,31.989,5.8937,0.03585,27.3542,19.3991,37.7354,0.47765,0
Station2,01-09-2022,11:00:00,17.4158,5.9407,0.04033,25.3791,13.8217,28.4522,0.3871,0
Station2,01-09-2022,11:20:00,22.9589,8.0213,0.02614,26.4081,9.6052,24.2247,0.91505,0
Station2,01-09-2022,11:40:00,28.5934,6.6755,0.02626,26.9049,16.6941,18.8497,0.9829,0
Station2,01-09-2022,12:00:00,35.9091,6.7718,0.03281,19.7806,8.7965,21.504,0.33178,0
Station2,01-09-2022,12:20:00,22.6784,7.7777,0.03482,19.1427,7.5484,16.564,0.32169,0
Station2,01-09-2022,12:40:00,13.9303,5.8474,0.01795,20.041,18.0803,17.2186,0.20695,0
Station2,01-09-2022,13:00:00,34.9573,7.994,0.02813,27.9186,17.3677,17.7082,0.37458,0
Station2,01-09-2022,13:20:00,27.1016,6.9311,0.02994,24.7934,9.9046,15.6598,0.86602,0
Station2,01-09-2022,13:40:00,39.2674,8.6064,0.02334,21.1582,19.6241,29.0293,0.63345,0
Station2,01-09-2022,14:00:00,14.1532,7.6955,0.04409,24.0786,16.4859,38.2492,0.22206,0
Station2,01-09-2022,14:20:00,25.3683,6.3752,0.01825,28.6743,11.9412,19.1736,0.71569,0
Station2,01-09-2022,14:40:00,34.8818,6.9932,0.03502,28.7343,17.831,17.7636,0.65341,0
Station2,01-09-2022,15:00:00,14.1821,6.8823,0.02018,25.8418,18.7098,36.1518,0.25395,0
Station2,01-09-2022,15:20:00,39.9586,6.1203,0.0318,19.8937,18.4098,24.7109,0.25128,0
Station2,01-09-2022,15:40:00,1.5666,6.7794,0.0256,24.0897,18.3686,24.2925,0.40201,0
Station2,01-09-2022,16:00:00,29.5166,7.0413,0.04253,23.619,15.6619,15.5554,0.2418,0
Station2,01-09-2022,16:20:00,34.1042,5.5429,0.03604,23.1437,12.6024,38.917,0.93732,0
Station2,01-09-2022,16:40:00,29.8779,8.5298,0.03225,29.1123,19.8186,32.6382,0.85724,0
Station2,01-09-2022,17:00:00,21.3276,6.357,0.04479,22.7151,6.0098,22.2297,0.92377,0
Station2,01-09-2022,17:20:00,20.0684,7.3685,0.02568,24.8378,13.2934,19.4259,0.7739,0
Station2,01-09-2022,17:40:00,22.8554,6.4691,0.01883,27.4448,18.0249,37.5843,0.87291,0
Station2,01-09-2022,18:00:00,23.9158,5.5672,0.0334,26.5617,17.7906,16.4134,0.91216,0
Station2,01-09-2022,18:20:00,19.0494,8.6756,0.0164,23.0908,13.6058,39.0012,0.41899,0
Station2,01-09-2022,18:40:00,20.5169,8.1226,0.01886,25.2972,14.7084,28.1835,0.65781,0
Station2,01-09-2022,19:00:00,11.8971,6.3395,0.02832,18.1659,14.4123,39.1838,0.6509,0
Station2,01-09-2022,19:20:00,35.4597,6.8955,0.02795,20.6583,18.2672,32.0027,0.40182,0
Station2,01-09-2022,19:40:00,14.7105,6.1465,0.02362,19.4656,19.6142,28.4322,0.22349,0
Station2,01-09-2022,20:00:00,7.5007,8.5376,0.02982,30.637,12.4302,31.6569,0.82908,0
Station2,01-09-2022,20:20:00,30.9711,6.5891,0.04345,22.8111,16.9533,22.9079,0.97232,0
Station2,01-09-2022,20:40:00,11.9024,7.4032,0.02922,22.5819,10.3533,38.2073,0.22387,0
Station2,01-09-2022,21:00:00,19.4925,7.0412,0.02125,30.5707,6.5922,18.8639,0.51956,0
Station2,01-09-2022,21:20:00,35.5579,6.2,0.0275,20.7085,15.9004,35.9731,0.74183,0
Station2,01-09-2022,21:40:00,37.2979,6.2785,0.04453,26.6397,6.0444,32.3143,0.74959,0
Station2,01-09-2022,22:00:00,27.2142,6.024,0.0284,20.9591,8.7457,32.7078,0.3084,0
Station2,01-09-2022,22:20:00,7.2804,8.5879,0.04158,26.0131,16.1066,17.8479,0.4883,0
Station2,01-09-2022,22:40:00,5.9336,8.2368,0.0162,23.4518,10.7736,28.7796,0.96429,0
Station2,01-09-2022,23:00:00,35.9864,5.7885,0.03073,21.7302,11.3774,37.9105,0.98877,0
Station2,01-09-2022,23:20:00,1.3114,8.8521,0.04001,23.8479,19.6892,26.3609,0.88529,0
Station2,01-09-2022,23:40:00,27.876,7.1468,0.02687,20.0766,6.5598,37.7406,0.84306,0
Station2,01-09-2022,00:00:00,19.8371,8.6061,0.03728,23.3474,8.6323,22.158,0.20157,0
Station2,01-09-2022,00:20:00,37.6687,7.1703,0.04332,28.4981,13.8702,15.2294,0.70719,0
Station2,01-09-2022,00:40:00,29.3165,5.7626,0.04153,28.7972,7.8076,23.7211,0.77706,0
Station2,01-09-2022,01:00:00,9.1794,7.5383,0.02973,29.1163,10.4278,17.6253,0.36268,0
Station2,01-09-2022,01:20:00,30.8115,7.7994,0.04111,26.8751,9.7485,25.3852,0.79487,0
Station2,01-09-2022,01:40:00,23.5514,7.9057,0.03928,25.3064,10.1965,37.4246,0.40799,0
Station2,01-09-2022,02:00:00,8.363,5.6221,0.01978,27.5886,8.8734,20.3078,0.21074,0
Station2,01-09-2022,02:20:00,17.1796,5.8148,0.02253,22.3952,19.5689,24.4108,0.67722,0
Station2,01-09-2022,02:40:00,21.0547,8.5149,0.03328,25.5868,18.9463,18.9567,0.52208,0
Station2,01-09-2022,03:00:00,17.521,8.7482,0.01983,29.8396,9.03,37.4332,0.29582,0
Station2,01-09-2022,03:20:00,36.9472,7.7554,0.02667,25.4011,10.9203,32.1609,0.95578,0
Station2,01-09-2022,03:40:00,16.0469,7.8116,0.02385,25.0325,15.4334,19.5031,0.59275,0
Station2,01-09-2022,04:00:00,23.8087,7.4133,0.0207,22.2515,17.4677,20.8348,0.43301,0
Station2,01-09-2022,04:20:00,7.1178,6.6405,0.03761,28.3631,14.953,31.0021,0.55198,0
Station2,01-09-2022,04:40:00,1.8937,7.3064,0.03046,18.2354,7.4259,24.934,0.78002,0
Station2,01-09-2022,05:00:00,24.9695,8.9753,0.0302,18.1275,5.0217,28.6558,0.566,0
Station2,01-09-2022,05:20:00,5.9658,6.2949,0.03637,29.3041,14.8278,35.2507,0.47865,0
Station2,01-09-2022,05:40:00,8.9506,6.3071,0.01824,24.5216,10.7977,24.2994,0.86681,0
Station2,01-09-2022,06:00:00,2.4948,6.8165,0.04313,18.1041,10.4478,19.9732,0.93463,0
Station2,01-09-2022,06:20:00,20.8809,8.9029,0.04498,24.2164,15.5493,25.6898,0.51881,0
Station2,01-09-2022,06:40:00,32.0513,6.0247,0.03598,19.0343,10.479,33.944,0.47498,0
Station2,01-09-2022,07:00:00,5.5567,5.7637,0.01735,21.0409,18.7197,26.8547,0.28159,0
Station2,02-09-2022,07:20:00,27.4995,7.8121,0.01884,30.7131,12.8962,33.7989,0.71676,0
Station2,02-09-2022,07:40:00,12.8816,5.7279,0.0409,24.5308,8.0679,27.6819,0.36847,0
Station2,02-09-2022,08:00:00,12.1232,5.6677,0.03981,21.3773,6.2878,15.9949,0.22226,0
Station2,02-09-2022,08:20:00,12.706,8.3282,0.01572,21.0908,6.3241,22.1391,0.42508,0
Station2,02-09-2022,08:40:00,16.1462,6.1414,0.0263,27.7415,16.8612,36.6928,0.42785,0
Station2,02-09-2022,09:00:00,23.3477,6.0645,0.01731,29.3568,6.2794,22.164,0.99544,0
Station2,02-09-2022,09:20:00,5.9596,6.3834,0.0329,27.3268,5.7958,18.5398,0.62702,0
Station2,02-09-2022,09:40:00,24.6964,7.881,0.01755,22.4585,19.7635,19.9925,0.41438,0
Station2,02-09-2022,10:00:00,39.7242,7.6023,0.02426,29.636,7.3676,17.3696,0.30181,0
Station2,02-09-2022,10:20:00,36.1935,8.1323,0.01861,22.0292,8.3473,24.29,0.45952,0
Station2,02-09-2022,10:40:00,9.6599,6.1125,0.03053,21.9364,16.3652,38.0191,0.5506,0
Station2,02-09-2022,11:00:00,22.7698,7.4753,0.02078,30.4984,19.798,33.9551,0.78688,0
Station2,02-09-2022,11:20:00,37.3829,7.9946,0.02347,29.7895,13.6773,28.8265,0.5423,0
Station2,02-09-2022,11:40:00,5.0845,8.5666,0.03341,24.3289,7.4662,34.0982,0.80631,0
Station2,02-09-2022,12:00:00,30.207,7.0331,0.04496,19.314,6.005,38.7193,0.38912,0
Station2,02-09-2022,12:20:00,24.0041,8.1581,0.04126,27.2677,6.3448,28.1706,0.81136,0
Station2,02-09-2022,12:40:00,23.3793,6.8843,0.0192,28.38,8.7276,28.0773,0.57006,0
Station2,02-09-2022,13:00:00,1.5979,5.9994,0.02101,25.2437,5.6787,24.5195,0.59218,0
Station2,02-09-2022,13:20:00,21.8561,6.7505,0.02325,25.3625,5.2291,37.0395,0.64631,0
Station2,02-09-2022,13:40:00,10.0238,8.9861,0.02497,26.1362,19.6662,15.7275,0.44404,0
Station2,02-09-2022,14:00:00,36.9847,8.7799,0.01605,20.7503,16.2428,28.3126,0.76824,0
Station2,02-09-2022,14:20:00,2.1086,6.5682,0.03953,30.1936,19.9632,29.3354,0.77358,0
Station2,02-09-2022,14:40:00,31.5925,8.3302,0.03549,22.4371,10.3596,19.3524,0.51449,0
Station2,02-09-2022,15:00:00,20.1788,5.798,0.02633,19.2497,10.336,34.0598,0.91353,0
Station2,02-09-2022,15:20:00,11.3381,5.8037,0.0432,23.2959,5.9328,27.0339,0.74432,0
Station2,02-09-2022,15:40:00,13.9885,5.5172,0.03161,29.2753,5.6471,33.6316,0.20564,0
Station2,02-09-2022,16:00:00,15.2587,5.882,0.04404,25.8301,5.1126,15.9587,0.98028,0
Station2,02-09-2022,16:20:00,16.7151,7.2778,0.02864,25.4721,17.6978,35.6732,0.23319,0
Station2,02-09-2022,16:40:00,13.3159,8.7061,0.01936,22.2274,13.074,36.6052,0.64233,0
Station2,02-09-2022,17:00:00,21.6479,6.0006,0.01895,30.107,13.6485,26.9512,0.34326,0
Station2,02-09-2022,17:20:00,24.1446,6.0998,0.02398,22.3347,5.6532,20.8579,0.5178,0
Station2,02-09-2022,17:40:00,16.0619,5.653,0.02303,19.3888,7.8325,17.1464,0.93647,0
Station2,02-09-2022,18:00:00,29.9932,7.2187,0.01965,18.1778,9.4248,29.4597,0.7041,0
Station2,02-09-2022,18:20:00,38.9336,8.0796,0.04491,22.5418,14.4936,22.6554,0.49471,0
Station2,02-09-2022,18:40:00,13.8808,7.6959,0.04195,29.7825,6.6392,20.2478,0.39661,0
Station2,02-09-2022,19:00:00,30.1066,8.7693,0.0191,29.6892,18.9024,23.2782,0.61678,0
Station2,02-09-2022,19:20:00,19.4948,7.2566,0.04113,26.7967,7.8733,19.73,0.99015,0
Station2,02-09-2022,19:40:00,23.0981,7.4809,0.0221,26.1154,15.7803,15.4273,0.71019,0
Station2,02-09-2022,20:00:00,14.8384,6.6891,0.04131,27.4524,6.6422,30.7302,0.59637,0
Station2,02-09-2022,20:20:00,20.4344,7.3388,0.03116,20.0889,16.476,25.6196,0.42105,0
Station2,02-09-2022,20:40:00,38.9497,6.6868,0.04366,22.3832,19.8511,27.324,0.85336,0
Station2,02-09-2022,21:00:00,7.5586,8.0092,0.01924,19.3256,8.4535,16.8706,0.99448,0
Station2,02-09-2022,21:20:00,23.6768,6.629,0.03414,22.7538,18.4431,18.6805,0.7829,0
Station2,02-09-2022,21:40:00,3.878,8.3598,0.03602,29.1473,17.0785,34.0981,0.2916,0
Station2,02-09-2022,22:00:00,9.6178,7.18,0.02724,18.0756,11.9342,39.0139,0.89985,0
Station2,02-09-2022,22:20:00,17.7106,6.4961,0.01619,30.7326,13.0965,33.0907,0.55225,0
Station2,02-09-2022,22:40:00,10.2568,7.8895,0.02066,28.5693,9.753,38.8588,0.64385,0
Station2,02-09-2022,23:00:00,29.2249,5.8378,0.02424,30.5176,18.8266,17.6585,0.92765,0
Station2,02-09-2022,23:20:00,31.9204,8.8957,0.03308,19.715,5.137,15.1254,0.46991,0
Station2,02-09-2022,23:40:00,6.9673,7.4287,0.02376,25.5356,16.9724,33.0585,0.69363,0
Station2,02-09-2022,00:00:00,28.4515,5.9366,0.01698,23.8867,11.8779,38.9224,0.44226,0
Station2,02-09-2022,00:20:00,29.9274,6.7887,0.04459,26.3369,11.9568,26.9435,0.62965,0
Station2,02-09-2022,00:40:00,33.629,5.6545,0.03655,26.8521,5.0846,29.1278,0.97076,0
Station2,02-09-2022,01:00:00,15.3664,7.6431,0.02744,27.1798,18.9551,17.49,0.86015,0
Station2,02-09-2022,01:20:00,36.3849,6.8747,0.01885,22.4876,11.3464,22.6568,0.59121,0
Station2,02-09-2022,01:40:00,29.0341,7.218,0.03856,21.8825,17.9505,31.9392,0.66325,0
Station2,02-09-2022,02:00:00,33.3464,7.8627,0.02833,25.6404,15.0495,38.2154,0.61937,0
Station2,02-09-2022,02:20:00,17.0477,6.3185,0.031,28.5466,5.0102,18.7248,0.7509,0
Station2,02-09-2022,02:40:00,38.5521,6.8234,0.02707,20.3837,18.1937,37.2472,0.84075,0
Station2,02-09-2022,03:00:00,28.6527,8.3096,0.03855,25.737,17.3356,22.1538,0.55489,0
Station2,02-09-2022,03:20:00,26.6642,5.5246,0.02601,23.1338,19.5335,38.1256,0.32843,0
Station2,02-09-2022,03:40:00,32.611,7.386,0.01564,28.5612,11.7588,16.9572,0.58278,0
Station2,02-09-2022,04:00:00,31.4167,8.9357,0.03899,30.1957,9.0208,31.0273,0.90226,0
Station2,02-09-2022,04:20:00,9.3928,7.2243,0.02121,24.2075,10.6518,25.6728,0.30387,0
Station2,02-09-2022,04:40:00,39.1469,5.9062,0.02784,19.5147,14.577,35.9219,0.40954,0
Station2,02-09-2022,05:00:00,20.006,5.5037,0.04465,18.0616,11.5401,31.9033,0.43586,0
Station2,02-09-2022,05:20:00,1.7212,6.8515,0.02309,25.5012,8.6889,22.5453,0.45179,0
Station2,02-09-2022,05:40:00,1.8887,7.8228,0.03128,24.221,19.2241,36.6992,0.70027,0
Station2,02-09-2022,06:00:00,21.4263,6.8678,0.01523,26.976,8.2566,35.7282,0.66447,0
Station2,02-09-2022,06:20:00,9.5934,7.7869,0.02386,26.6745,11.5988,26.7689,0.87612,0
Station2,02-09-2022,06:40:00,36.7153,8.8192,0.04026,18.4157,17.149,31.3469,0.74143,0
Station2,02-09-2022,07:00:00,23.8111,6.8079,0.01952,25.5774,14.445,34.5563,0.71881,0
Station2,03-09-2022,07:20:00,34.658,7.0212,0.01812,23.5609,18.5052,18.4435,0.99942,0
Station2,03-09-2022,07:40:00,39.6203,8.3151,0.02319,21.4796,17.1621,36.0353,0.56577,0
Station2,03-09-2022,08:00:00,3.6156,5.6848,0.03183,23.2464,17.6309,36.6888,0.32921,0
Station2,03-09-2022,08:20:00,33.085,8.5663,0.0315,23.2285,12.6121,31.0549,0.27399,0
Station2,03-09-2022,08:40:00,20.25,8.4958,0.04378,25.4449,14.3401,31.7174,0.47749,0
Station2,03-09-2022,09:00:00,27.5193,6.4872,0.01928,22.1457,11.0956,15.5802,0.34299,0
Station2,03-09-2022,09:20:00,9.5384,6.3586,0.02824,23.3877,19.6614,32.5618,0.55936,0
Station2,03-09-2022,09:40:00,6.6978,5.748,0.04075,22.2832,19.7908,34.4861,0.9492,0
Station2,03-09-2022,10:00:00,24.0349,7.6951,0.03786,27.4693,13.7191,33.2109,0.95538,0
Station2,03-09-2022,10:20:00,19.837,5.5741,0.02706,28.4829,19.3894,25.2419,0.87567,0
Station2,03-09-2022,10:40:00,23.3696,8.3692,0.02087,28.7255,18.9907,26.6525,0.52686,0
Station2,03-09-2022,11:00:00,27.3618,8.7859,0.03883,27.8256,12.3189,38.1115,0.58158,0
Station2,03-09-2022,11:20:00,35.0702,7.7418,0.04103,25.4744,10.0177,27.8338,0.69342,0
Station2,03-09-2022,11:40:00,9.6468,6.9493,0.02248,21.5014,13.4692,33.4831,0.25455,0
Station2,03-09-2022,12:00:00,27.6047,8.2863,0.02043,27.6042,19.0131,31.7644,0.63851,0
Station2,03-09-2022,12:20:00,9.3631,6.4386,0.03774,23.266,18.8439,38.4695,0.68535,0
Station2,03-09-2022,12:40:00,21.4639,6.5005,0.03851,27.086,18.0589,31.3707,0.71025,0
Station2,03-09-2022,13:00:00,24.7144,6.1997,0.04461,28.1858,13.0595,38.7134,0.39828,0
Station2,03-09-2022,13:20:00,38.5699,6.5031,0.02593,20.0273,9.8682,24.0874,0.77604,0
Station2,03-09-2022,13:40:00,3.6198,5.5975,0.02307,19.9121,6.5359,28.4899,0.67908,0
Station2,03-09-2022,14:00:00,17.6068,6.5221,0.01682,20.4149,9.4211,24.4895,0.43913,0
Station2,03-09-2022,14:20:00,39.8134,6.3921,0.04236,23.525,6.453,23.0011,0.27562,0
Station2,03-09-2022,14:40:00,5.8861,6.1836,0.04387,19.5663,10.5429,20.1979,0.21403,0
Station2,03-09-2022,15:00:00,14.1329,5.5831,0.01728,19.5159,17.4697,32.0648,0.81976,0
Station2,03-09-2022,15:20:00,36.402,8.5288,0.04477,24.2799,15.8887,15.7922,0.36773,0
Station2,03-09-2022,15:40:00,35.1953,6.0809,0.02899,18.995,12.1162,38.4312,0.25833,0
Station2,03-09-2022,16:00:00,15.321,5.6659,0.0332,24.0367,11.5924,18.2604,0.58831,0
Station2,03-09-2022,16:20:00,39.6072,7.2021,0.03784,19.9794,8.2907,34.3655,0.86562,0
Station2,03-09-2022,16:40:00,7.8498,7.0282,0.02274,27.5428,14.3588,24.8664,0.36139,0
Station2,03-09-2022,17:00:00,39.0039,7.2092,0.02466,19.0842,6.5777,19.8542,0.49533,0
Station2,03-09-2022,17:20:00,24.9033,5.9286,0.02564,28.5174,17.5275,32.8419,0.39213,0
Station2,03-09-2022,17:40:00,11.9785,8.3145,0.03234,23.1463,8.3695,32.2966,0.50881,0
Station2,03-09-2022,18:00:00,3.3184,7.3588,0.02901,26.6532,9.1865,17.6811,0.6323,0
Station2,03-09-2022,18:20:00,26.4362,7.9573,0.02649,26.9856,14.6158,38.9039,0.64878,0
Station2,03-09-2022,18:40:00,7.2487,8.6103,0.02,28.7126,19.3849,29.2338,0.86339,0
Station2,03-09-2022,19:00:00,27.1306,8.9561,0.04431,28.5694,19.333,38.6605,0.56963,0
Station2,03-09-2022,19:20:00,23.0557,7.8495,0.04082,29.933,12.2055,29.5603,0.49512,0
Station2,03-09-2022,19:40:00,33.6726,7.0718,0.04234,26.9222,11.8822,25.7315,0.31227,0
Station2,03-09-2022,20:00:00,27.3488,7.1239,0.03829,29.1522,7.2557,17.2467,0.26352,0
Station2,03-09-2022,20:20:00,4.93,8.4027,0.03846,20.5534,15.7539,23.544,0.84933,0
Station2,03-09-2022,20:40:00,7.7559,8.9163,0.02155,25.2875,14.7899,25.0439,0.41376,0
Station2,03-09-2022,21:00:00,4.7633,6.3612,0.03705,19.1687,6.5364,18.0681,0.42707,0
Station2,03-09-2022,21:20:00,30.2456,6.5254,0.04196,23.3173,13.795,27.9957,0.75718,0
Station2,03-09-2022,21:40:00,27.9155,7.0943,0.0425,26.327,5.4592,28.3149,0.38944,0
Station2,03-09-2022,22:00:00,32.1423,8.7517,0.0225,29.0368,16.9405,36.8329,0.27952,0
Station2,03-09-2022,22:20:00,24.1185,6.6849,0.0326,19.3293,17.4597,34.801,0.34546,0
Station2,03-09-2022,22:40:00,22.5856,5.5465,0.0428,30.9658,12.2291,31.0867,0.96271,0
Station2,03-09-2022,23:00:00,34.2317,8.6495,0.03982,26.6114,16.2552,20.0741,0.44502,0
Station2,03-09-2022,23:20:00,28.3172,8.0855,0.01969,27.8376,9.4206,15.0112,0.99559,0
Station2,03-09-2022,23:40:00,15.7441,8.2507,0.02161,20.6694,12.2158,28.4512,0.58031,0
Station2,03-09-2022,00:00:00,25.0059,7.9437,0.01658,24.9475,13.4765,25.8707,0.50553,0
Station2,03-09-2022,00:20:00,38.5823,6.501,0.02805,21.9643,14.6972,23.9239,0.7294,0
Station2,03-09-2022,00:40:00,1.5318,8.1947,0.04034,22.1435,12.2718,22.5644,0.62957,0
Station2,03-09-2022,01:00:00,1.8841,6.0601,0.03105,19.3935,9.1331,38.0437,0.47998,0
Station2,03-09-2022,01:20:00,2.5296,6.161,0.03892,26.3138,15.6223,32.9487,0.35307,0
Station2,03-09-2022,01:40:00,20.999,8.6446,0.04192,19.6314,8.9416,15.8681,0.67785,0
Station2,03-09-2022,02:00:00,12.2709,7.2563,0.03157,24.3952,8.7289,38.2709,0.96244,0
Station2,03-09-2022,02:20:00,32.1976,8.3357,0.01933,20.4827,15.1779,18.6238,0.31881,0
Station2,03-09-2022,02:40:00,26.4587,8.1071,0.02146,20.4663,12.334,38.2064,0.29758,0
Station2,03-09-2022,03:00:00,7.1912,8.5631,0.03483,18.0808,9.3085,35.4199,0.6216,0
Station2,03-09-2022,03:20:00,6.8206,7.7434,0.02506,29.7457,17.4943,28.7968,0.51463,0
Station2,03-09-2022,03:40:00,33.4284,6.6665,0.03199,18.3757,16.5382,28.1205,0.28484,0
Station2,03-09-2022,04:00:00,36.3847,5.76,0.0441,21.2784,15.3173,19.8306,0.69928,0
Station2,03-09-2022,04:20:00,5.6681,6.7834,0.02869,19.8277,12.4554,37.5933,0.53745,0
Station2,03-09-2022,04:40:00,30.8467,6.5995,0.04355,28.9712,14.9577,27.6031,0.35686,0
Station2,03-09-2022,05:00:00,16.464,8.5172,0.02389,20.4372,17.1671,33.0732,0.31272,0
Station2,03-09-2022,05:20:00,37.9044,8.375,0.04091,19.9806,7.4252,36.0546,0.82796,0
Station2,03-09-2022,05:40:00,29.0115,5.5833,0.04044,19.6278,14.9,19.4098,0.88756,0
Station2,03-09-2022,06:00:00,26.2163,6.857,0.04032,22.2143,12.7148,15.3898,0.67244,0
Station2,03-09-2022,06:20:00,21.4719,7.7173,0.02818,26.0489,19.4818,19.1215,0.78914,0
Station2,03-09-2022,06:40:00,6.6546,6.541,0.03794,29.9075,6.7226,33.1805,0.97829,0
Station2,03-09-2022,07:00:00,16.7339,6.4318,0.04432,23.2938,9.0044,16.3711,0.68478,0
Station2,04-09-2022,07:20:00,35.49,7.9073,0.04435,27.6836,10.042,30.4788,0.96403,0
Station2,04-09-2022,07:40:00,37.9269,6.537,0.0442,21.7344,16.9697,26.0221,0.54852,0
Station2,04-09-2022,08:00:00,3.0914,7.7896,0.02657,18.515,10.3697,18.5918,0.34044,0
Station2,04-09-2022,08:20:00,36.3067,6.8374,0.02069,21.4532,5.4224,29.8777,0.8227,0
Station2,04-09-2022,08:40:00,19.3985,7.3996,0.0262,22.479,14.2241,18.5257,0.55355,0
Station2,04-09-2022,09:00:00,30.9678,8.5757,0.01646,29.0591,7.7462,32.1264,0.62169,0
Station2,04-09-2022,09:20:00,19.3574,5.6576,0.02251,20.5018,8.617,32.415,0.74324,0
Station2,04-09-2022,09:40:00,28.3407,6.1241,0.01937,30.2754,8.1665,25.7059,0.66459,0
Station2,04-09-2022,10:00:00,2.6687,6.4704,0.03193,21.7317,9.0646,37.97,0.92999,0
Station2,04-09-2022,10:20:00,31.7604,6.8824,0.02512,26.9936,17.9331,20.7648,0.21531,0
Station2,04-09-2022,10:40:00,18.6982,7.6548,0.02957,24.911,13.9822,39.8587,0.67197,0
Station2,04-09-2022,11:00:00,12.4706,8.0136,0.02925,24.1178,7.3133,19.6462,0.41503,0
Station2,04-09-2022,11:20:00,10.8312,8.0763,0.0435,28.3451,13.0648,20.5927,0.94383,0
Station2,04-09-2022,11:40:00,29.6181,8.5804,0.027,25.8164,14.1539,32.3379,0.39211,0
Station2,04-09-2022,12:00:00,39.1685,5.8026,0.02953,19.1561,8.2207,26.7816,0.64004,0
Station2,04-09-2022,12:20:00,30.9442,8.4935,0.01999,24.8279,13.6322,34.4127,0.65074,0
Station2,04-09-2022,12:40:00,29.4827,7.8081,0.03944,21.1759,18.992,24.9299,0.31903,0
