Station,Date,NITRATE(PPM),PH,AMMONIA(mg/l),TEMP,DO,TURBIDITY,MANGANESE(mg/l)
station2,20-04-2022 14:59,58,9,0.8,33.02,1,139.1,1.56
station2,20-04-2022 15:19,50.4,6.9,0.6,33.89,2.9,268.2,1.41
station2,20-04-2022 15:39,44.8,6.2,0.7,40.23,3.3,188.3,1.31
station2,20-04-2022 15:59,57,9.8,0.4,33.54,2.5,299.3,1.38
station2,20-04-2022 16:19,68.3,6.1,0.5,40.64,2.2,289.7,1.97
station2,20-04-2022 16:39,98.8,8.5,0.7,32.18,4.8,199.1,1.83
station2,20-04-2022 16:59,115.3,8.5,0.2,36.48,2.3,271.1,1.84
station2,20-04-2022 17:19,94.4,6.1,0.9,28.8,1.2,151.6,1.75
station2,20-04-2022 17:39,53.1,7.2,0.6,37.39,3.7,117,1.77
station2,20-04-2022 17:59,107.2,6.9,0.2,26.6,2.8,280.2,1.39
station2,20-04-2022 18:19,84.8,7.1,0.3,32.7,2.4,226.4,1.19
station2,20-04-2022 18:39,54.2,8.4,0.6,37.02,1.2,107.4,1.59
station2,20-04-2022 18:59,43.2,8.1,0.6,30.67,5.3,132.9,1.93
station2,20-04-2022 19:19,63.2,7.4,0.4,39,1.9,186.4,1.55
station2,20-04-2022 19:39,81.5,8.7,0.2,34.51,2.1,286.8,1.6
station2,20-04-2022 19:59,83,9.1,1,29.79,6.1,172.3,1.47
station2,20-04-2022 20:19,115.8,6.9,0.2,26.53,5.4,251.3,1.79
station2,20-04-2022 20:39,80.8,9.6,0.3,27.68,5,128,1.38
station2,20-04-2022 20:59,91.8,6.3,0.8,38.46,1.8,260.5,1.94
station2,20-04-2022 21:19,48.6,8.6,0.4,33.36,6.1,190.4,1.88
station2,20-04-2022 21:39,108.5,9.3,0.5,30.46,2.8,180.6,1.8
station2,20-04-2022 21:59,42.9,7.8,0.8,26.83,4.6,212,1.17
station2,20-04-2022 22:19,87.2,8.6,0.4,31.87,2.9,257.5,0.98
station2,20-04-2022 22:39,72.7,6.3,0.6,32.65,2.4,238.6,1.35
station2,20-04-2022 22:59,117,7.5,0.3,34.49,1.7,156.9,1.28
station2,20-04-2022 23:19,54.3,8.5,0.4,33.97,5.7,197.6,0.94
station2,20-04-2022 23:39,92.9,9.4,0.2,21.45,3.8,291.9,1.65
station2,20-04-2022 23:59,70,9,0.8,21.18,3.3,236.5,1.87
station2,21-04-2022 00:19,42.6,9.9,0.5,23.41,1.1,126.1,1.36
station2,21-04-2022 00:39,63.9,7.9,0.6,22.51,1.3,119.5,1.41
station2,21-04-2022 00:59,78,8.1,0.9,23.84,5.9,165.6,0.94
station2,21-04-2022 01:19,65.5,6.7,0.8,41.28,2,274.3,1.77
station2,21-04-2022 01:39,50.5,9.1,0.8,25.06,6.1,103,1.43
station2,21-04-2022 01:59,119.1,9.9,0.6,41.63,4.2,221.3,1.36
station2,21-04-2022 02:19,83.9,7,0.8,23.26,3.2,259.9,1.14
station2,21-04-2022 02:39,82.9,6.5,0.9,34.32,1.4,185.7,1.96
station2,21-04-2022 02:59,94.4,9.4,0.9,27.87,5.3,203.2,1.52
station2,21-04-2022 03:19,117.5,8.6,0.5,40,5.7,144.9,1.63
station2,21-04-2022 03:39,58,6.3,0.4,36.79,5,192.9,1.85
station2,21-04-2022 03:59,107.8,9.6,0.8,29.54,5.3,113.2,1.11
station2,21-04-2022 04:19,69.9,6.1,0.4,34.9,1.1,222.6,1.81
station2,21-04-2022 04:39,96.9,6.9,0.3,37.8,4.5,233.6,1.13
station2,21-04-2022 04:59,53.5,9.1,0.3,26.53,2.5,135,1.38
station2,21-04-2022 05:19,84,7.3,0.7,41.41,1.9,206.1,0.98
station2,21-04-2022 05:39,60.5,9.2,1,26.08,6.2,187.2,1.89
station2,21-04-2022 05:59,111.2,7.8,0.9,40.17,1.1,189.3,1.51
station2,21-04-2022 06:19,81.4,6.1,0.8,41.15,5.4,274.1,1.11
station2,21-04-2022 06:39,96.6,8.4,0.8,24.11,3.7,162.5,1.14
station2,21-04-2022 06:59,87.9,7.8,0.5,24.88,3.6,287.5,1.36
station2,21-04-2022 07:19,105.9,8.5,0.3,41.84,6.5,246.9,1.16
station2,21-04-2022 07:39,80.3,6.6,0.7,38.32,1.4,285.9,1.94
station2,21-04-2022 07:59,57.2,7,1,25.8,5.1,136.8,1.53
station2,21-04-2022 08:19,82.6,6.8,0.9,30.03,4.2,264.8,1.58
station2,21-04-2022 08:39,77.3,10,0.2,39.9,5,222.9,1.91
station2,21-04-2022 08:59,65.2,9.7,0.9,35.12,6.3,266.7,1.46
station2,21-04-2022 09:19,87.1,8.2,0.7,38.44,3.9,121.7,1.48
station2,21-04-2022 09:39,99.6,7.5,0.3,21.98,1.5,249.5,1.69
station2,21-04-2022 09:59,82,9.1,0.5,35.89,1.5,249.3,1.81
station2,21-04-2022 10:19,73.5,6.8,0.5,23.36,1.3,244.1,1.8
station2,21-04-2022 10:39,114.7,7,0.9,21.45,4.2,222.8,1.67
station2,21-04-2022 10:59,65.6,9,1,33.93,5,251.4,1.7
station2,21-04-2022 11:19,102.8,6.6,0.9,22.64,6.4,130.8,0.84
station2,21-04-2022 11:39,96.6,9.6,0.6,39.03,5.7,182.4,0.83
station2,21-04-2022 11:59,41.2,6.3,0.5,35.64,2.1,252.8,1.96
station2,21-04-2022 12:19,48.9,9.3,0.7,40.44,2.2,250.3,1.1
station2,21-04-2022 12:39,56.1,8.4,1,37.13,3.9,207.7,1.3
station2,21-04-2022 12:59,110.9,7.9,0.5,27.22,6.2,179.9,1.45
station2,21-04-2022 13:19,56.5,8.4,0.4,30.37,5.2,231.8,1.57
station2,21-04-2022 13:39,116.1,8.3,0.5,23.91,4.2,208.8,1.8
station2,21-04-2022 13:59,99.6,8.1,0.6,39.27,1,150.4,0.96
station2,21-04-2022 14:19,62,8.6,0.8,22.49,6.5,113.2,1.51
station2,21-04-2022 14:39,102.7,8,0.7,24.27,2.4,125.2,1.65
station2,21-04-2022 14:59,113.2,6.9,0.2,31.71,3,263.5,1.47
station2,21-04-2022 15:19,90.8,9.5,0.5,26.71,6.5,182.2,1.42
station2,21-04-2022 15:39,73.6,8.7,0.6,41.96,5.6,240.7,1.67
station2,21-04-2022 15:59,42.4,6.4,0.6,39.76,5.5,159.2,1.81
station2,21-04-2022 16:19,114.4,7.5,0.2,21.86,5.9,193.6,1.98
station2,21-04-2022 16:39,71.5,6.2,0.3,28.27,6.3,178.7,0.88
station2,21-04-2022 16:59,63.8,8.2,0.9,34.04,3,147.5,1.36
station2,21-04-2022 17:19,72.6,9.5,1,36.71,2.9,294.9,1.15
station2,21-04-2022 17:39,107.1,8,0.8,39,6,188.6,1.51
station2,21-04-2022 17:59,70.7,6.8,0.3,29.05,4.4,250.7,1.64
station2,21-04-2022 18:19,98,6.7,0.4,29.82,6.2,128.1,1.2
station2,21-04-2022 18:39,56.3,8.5,0.9,41.86,3.5,165.8,1.5
station2,21-04-2022 18:59,85,6.6,0.5,32.61,6.5,125.6,0.87
station2,21-04-2022 19:19,90.5,7.3,0.2,26.52,4.4,288.6,1.3
station2,21-04-2022 19:39,76.9,10,0.7,41.76,1,175.1,1.81
station2,21-04-2022 19:59,104.4,7.8,0.5,36.15,3,181,0.95
station2,21-04-2022 20:19,73.4,9.1,0.6,33.76,2.9,119.9,1.55
station2,21-04-2022 20:39,45.9,7.3,1,21.5,3.4,113,0.84
station2,21-04-2022 20:59,57.1,8.8,0.9,22.85,3.1,238.4,1.65
station2,21-04-2022 21:19,74,8.4,0.2,39.44,3.2,276.2,0.95
station2,21-04-2022 21:39,92.4,9.9,0.8,41.51,2.1,241.7,1.26
station2,21-04-2022 21:59,75.3,6.5,0.6,33.45,4.9,271.1,1.14
station2,21-04-2022 22:19,66.7,8.2,1,30.99,1.1,223.5,1.3
station2,21-04-2022 22:39,54.4,8.3,1,30.17,3.2,167.3,1.46
station2,21-04-2022 22:59,50.1,6.4,0.8,38.79,5.5,250.5,0.83
station2,21-04-2022 23:19,99.1,7.8,0.7,27.87,2.6,208.1,1.29
station2,21-04-2022 23:39,72.6,8.1,0.6,24.05,3.8,197.3,0.91
station2,21-04-2022 23:59,69.9,7.6,0.3,36,5.2,163.2,1.93
station2,22-04-2022 00:19,118.5,7.1,0.8,38.52,3.6,177.8,1.18
station2,22-04-2022 00:39,103.2,7.8,0.2,39.26,1.8,139.2,1.86
station2,22-04-2022 00:59,41,10,0.6,27.3,2.1,220,1.69
station2,22-04-2022 01:19,71,9.5,0.3,26.24,5.5,271.1,1.5
station2,22-04-2022 01:39,74.1,7.2,0.8,28.48,6.3,232.5,1.69
station2,22-04-2022 01:59,65.6,9.7,0.9,41.33,2.8,144,1.84
station2,22-04-2022 02:19,100.9,9.7,0.4,38.54,3.3,113.7,1.72
station2,22-04-2022 02:39,59.4,7.6,1,36.18,5.5,141.5,1.17
station2,22-04-2022 02:59,101.7,6.3,0.5,38.08,4.5,114.3,0.84
station2,22-04-2022 03:19,78.3,8.4,0.7,23.68,1.7,111.4,1.96
station2,22-04-2022 03:39,54.7,7.5,0.9,40.88,5.3,200.2,1.71
station2,22-04-2022 03:59,44.5,8.9,0.9,34.77,5.5,139.6,1.34
station2,22-04-2022 04:19,106.9,8.7,0.4,39.04,2.4,111.1,1.28
station2,22-04-2022 04:39,84.9,8.6,0.5,32.49,5.7,173.4,1.97
station2,22-04-2022 04:59,78.4,7.2,0.6,36.56,3.8,297.2,1.6
station2,22-04-2022 05:19,75.1,9.7,1,30.97,3.9,113.3,1.28
station2,22-04-2022 05:39,112.8,9.8,0.8,41.32,1,234.8,1.96
station2,22-04-2022 05:59,65.4,9.9,0.3,32.67,3.3,131.4,2
station2,22-04-2022 06:19,104.7,7,0.7,25,5.6,216.1,0.92
station2,22-04-2022 06:39,99.7,9.5,0.3,39.43,4,111.5,1.72
station2,22-04-2022 06:59,108.2,8.4,0.7,38.27,2.4,142.3,1.39
station2,22-04-2022 07:19,93.6,7.2,0.2,37.49,5.2,149.5,0.94
station2,22-04-2022 07:39,55.1,8.4,0.5,22.53,3.8,181.9,1.7
station2,22-04-2022 07:59,58.7,8.2,0.5,38.59,4.5,111.9,1.4
station2,22-04-2022 08:19,65,6.3,0.6,35.52,2,164.6,1.56
station2,22-04-2022 08:39,78.2,7.1,0.4,39.21,6,158.9,1.95
station2,22-04-2022 08:59,55.1,8.2,0.5,29.62,6.3,187.4,1.66
station2,22-04-2022 09:19,88.3,7.6,0.5,40.64,2,240.6,1.43
station2,22-04-2022 09:39,43.4,6.8,0.7,38.06,4.4,206.8,1.87
station2,22-04-2022 09:59,99.9,9.9,0.3,24.48,3.1,184.9,1.48
station2,22-04-2022 10:19,94.7,8.7,0.6,28.76,3.6,130.3,1.99
station2,22-04-2022 10:39,69.7,8.3,0.6,40.45,4.9,101.2,1.88
station2,22-04-2022 10:59,82.3,9,0.7,21.15,4.1,181.5,1.75
station2,22-04-2022 11:19,43.3,8.6,0.5,31.2,1.3,186.6,1.72
station2,22-04-2022 11:39,108.8,7,0.5,30.81,3.5,290.2,1.96
station2,22-04-2022 11:59,101.5,6.8,0.9,35.34,3.4,270.2,1.95
station2,22-04-2022 12:19,79.6,9.6,0.2,21.33,2,140.6,0.89
station2,22-04-2022 12:39,71.1,6.2,0.5,37.29,3.6,138.4,0.97
station2,22-04-2022 12:59,110,7.8,1,21.11,1.1,192.2,1.76
station2,22-04-2022 13:19,114.8,8.4,0.6,40.66,2.9,197.6,1.57
station2,22-04-2022 13:39,95,9.2,1,38.35,1.3,281.3,1.67
station2,22-04-2022 13:59,80.3,9.7,0.5,24.87,3.9,290.9,1.27
station2,22-04-2022 14:19,93.3,7.5,0.8,35.94,5.4,265.2,1.54
station2,22-04-2022 14:39,75.9,9.1,0.3,39.29,4.1,274.1,1.89
station2,22-04-2022 14:59,44.5,6.4,0.4,21.84,6.3,138.5,1.78
station2,22-04-2022 15:19,42.2,7.3,0.8,30.52,5.7,279.6,1.29
station2,22-04-2022 15:39,110.6,7.5,0.7,34.41,2.1,206.5,1.72
station2,22-04-2022 15:59,56.9,10,0.4,37.41,2.4,183.6,1.95
station2,22-04-2022 16:19,110.9,7.4,0.5,34.41,5.7,176,1.73
station2,22-04-2022 16:39,66.4,7.6,0.6,24.44,1.9,208.8,1.83
station2,22-04-2022 16:59,64.5,9.2,0.4,38.58,3.9,272.6,1.73
station2,22-04-2022 17:19,81.1,9.1,0.7,40.56,4.1,192.5,1.5
station2,22-04-2022 17:39,75.8,9,0.5,28.51,3.9,294,1.14
station2,22-04-2022 17:59,84.6,9.3,0.6,25.29,3.6,292.9,1.38
station2,22-04-2022 18:19,84.7,7.3,0.5,40.19,1,119.6,1.94
station2,22-04-2022 18:39,77.4,9.5,0.6,33.37,2,190.5,1.51
station2,22-04-2022 18:59,97.6,8.1,0.8,35.96,6.5,177.6,1.37
station2,22-04-2022 19:19,92.6,7.7,0.8,31.73,4.8,224.6,0.82
station2,22-04-2022 19:39,67.2,7.8,0.9,25.71,5.2,170.9,1.52
station2,22-04-2022 19:59,58.9,7.2,0.3,37.46,5.8,268.5,1.68
station2,22-04-2022 20:19,77,6.1,0.9,35.31,2.9,236.3,1.16
station2,22-04-2022 20:39,115,6.5,0.8,25.86,5.9,121.1,1.42
station2,22-04-2022 20:59,113.9,8.4,0.7,25.59,6,273.9,0.84
station2,22-04-2022 21:19,45.4,7.1,1,27.67,2.5,257.2,0.92
station2,22-04-2022 21:39,114.1,8,0.7,24.4,5.9,249,1.2
station2,22-04-2022 21:59,42.1,10,0.6,29.75,6.3,298,1.97
station2,22-04-2022 22:19,119.2,6.3,1,24.07,5,221.6,1.5
station2,22-04-2022 22:39,73,6.3,1,25.85,2.8,294.2,1.7
station2,22-04-2022 22:59,45.2,7.7,0.7,39.84,2.2,218.4,0.85
station2,22-04-2022 23:19,93.8,8.8,0.5,24.87,4.9,104.4,1.3
station2,22-04-2022 23:39,72.7,7.7,0.6,35.64,3.5,226.2,1.3
station2,22-04-2022 23:59,91.4,9.4,0.9,35.03,3.6,199.3,0.87
station2,23-04-2022 00:19,112.1,7.3,0.9,37.06,2.8,264.3,1.24
station2,23-04-2022 00:39,41.3,8.8,0.5,41.15,1.9,142.4,1.4
station2,23-04-2022 00:59,109,9,0.2,29.62,5.1,232.8,1.53
station2,23-04-2022 01:19,91.5,9.2,0.3,24.88,3.3,116,1.29
station2,23-04-2022 01:39,101.8,6.4,0.8,32.68,5.1,123.3,1.51
station2,23-04-2022 01:59,119.1,8.2,1,35.86,1.2,102.9,1.8
station2,23-04-2022 02:19,73.9,6.4,0.2,39.65,5.1,156.5,1.35
station2,23-04-2022 02:39,45.7,8.1,1,39.33,3.4,268.1,1.52
station2,23-04-2022 02:59,107.3,8.2,0.9,41.49,2,231.9,1.37
station2,23-04-2022 03:19,93.3,8.7,0.6,38.6,5.2,244.3,1.93
station2,23-04-2022 03:39,90.2,8,0.3,36.91,1.9,166.2,1.72
station2,23-04-2022 03:59,64.9,8.9,0.6,28.78,2.9,247.6,1.2
station2,23-04-2022 04:19,47,8.7,0.6,33.99,4.6,194.7,0.81
station2,23-04-2022 04:39,103,6.8,0.6,35.58,5.2,201.4,1.63
station2,23-04-2022 04:59,96.2,7,0.6,41.64,1.2,206.9,1.9
station2,23-04-2022 05:19,119.9,6.2,0.3,38.99,4,271.1,1.77
station2,23-04-2022 05:39,65.2,10,0.4,33.1,5,266.4,1.1
station2,23-04-2022 05:59,46.8,6.7,0.5,29.11,3.6,152.9,1.3
station2,23-04-2022 06:19,103.8,7.9,0.5,32.9,3.4,254.2,0.91
station2,23-04-2022 06:39,47.3,8.9,0.6,32.69,3.4,219.4,1.26
station2,23-04-2022 06:59,107.9,7,0.5,24.18,4.3,140.5,1.6
station2,23-04-2022 07:19,53.6,9.7,1,30.84,2.6,271.9,1.45
station2,23-04-2022 07:39,56.1,8.9,0.2,26.28,6.3,214.5,1.65
station2,23-04-2022 07:59,93.9,8.6,0.6,39.96,5,228.4,1.66
station2,23-04-2022 08:19,96,7.6,0.2,23.28,6.2,161.4,0.92
station2,23-04-2022 08:39,115.4,6.1,0.8,38.99,5.9,265.7,1.86
station2,23-04-2022 08:59,72,9.2,0.4,23.73,3.9,275.1,0.8
station2,23-04-2022 09:19,47,7.4,0.5,26.07,6.1,198,1.98
station2,23-04-2022 09:39,90.7,6.4,0.5,29.76,5.8,256,1.5
station2,23-04-2022 09:59,81.1,6.4,0.3,27.06,6,261.6,1.78
station2,23-04-2022 10:19,86.3,7.5,0.6,27.07,3.8,156.1,1.34
station2,23-04-2022 10:39,41.2,7.7,1,31.43,3.5,198.3,1.73
station2,23-04-2022 10:59,47.6,6.7,0.9,21.57,1.9,182.3,1.27
station2,23-04-2022 11:19,54.3,6.5,0.8,28.46,1.8,109.7,1.21
station2,23-04-2022 11:39,87.2,8.7,0.9,29.23,5.8,115.3,1.58
station2,23-04-2022 11:59,76.3,7.7,0.7,37.57,4.9,108.6,0.98
station2,23-04-2022 12:19,112.6,8.2,1,28.25,4.5,187.5,1.46
station2,23-04-2022 12:39,114.4,8,0.8,23.33,3.5,272.5,1.99
station2,23-04-2022 12:59,78.2,9.6,0.6,37.83,5.9,267.5,1.52
station2,23-04-2022 13:19,45.1,6.3,0.7,26.23,2.4,272.5,1.9
station2,23-04-2022 13:39,62,9.8,0.3,23.55,2.5,199.3,1.76
station2,23-04-2022 13:59,88.3,6.5,0.6,30.58,1.5,257.8,0.88
station2,23-04-2022 14:19,68.6,8.7,0.2,35.94,6,283.2,1.16
station2,23-04-2022 14:39,108.1,9.1,0.9,32.09,3.3,148.5,0.86
station2,23-04-2022 14:59,92.1,8.2,0.7,35.59,5.6,218.4,1.92
station2,23-04-2022 15:19,43.3,9.5,0.2,24.92,1.5,276.3,1.7
station2,23-04-2022 15:39,68.9,7,1,40.74,5.7,160.2,1.2
station2,23-04-2022 15:59,91.9,8.3,0.7,35.52,5.9,272.5,1.21
station2,23-04-2022 16:19,42.4,8.7,0.5,29.61,3.7,219.3,1.83
station2,23-04-2022 16:39,52.7,8.5,0.3,24.09,5.2,159,0.9
station2,23-04-2022 16:59,66.9,7,0.2,36.54,6.3,136.4,1.41
station2,23-04-2022 17:19,42.2,7.7,0.3,27.51,1.2,276.1,1.48
station2,23-04-2022 17:39,95.6,8.4,1,26.87,4.9,216.5,1.63
station2,23-04-2022 17:59,58.9,7,0.4,28.36,6.3,273.1,1.15
station2,23-04-2022 18:19,72.7,9.7,0.6,30.16,1.7,150,1.33
station2,23-04-2022 18:39,103.4,9.1,0.6,23.99,2.4,128.2,1.99
station2,23-04-2022 18:59,42.6,8.8,0.7,29.3,3.1,183.1,0.99
station2,23-04-2022 19:19,79.2,7.5,0.7,33.89,4,214.6,1.33
station2,23-04-2022 19:39,45,7.1,0.9,25.19,4,226.2,1.81
station2,23-04-2022 19:59,84.9,8.5,0.9,25.97,4.7,105.1,1.7
station2,23-04-2022 20:19,55.3,8.6,0.9,27.16,3.6,275.5,1.88
station2,23-04-2022 20:39,55.3,9.9,0.3,23.67,2.6,287.5,1.49
station2,23-04-2022 20:59,111.2,6.7,0.4,34.6,4.6,233.8,1.48
station2,23-04-2022 21:19,107.1,7,1,25.63,4.6,239.5,1
station2,23-04-2022 21:39,44.5,6.2,0.9,35.79,2.4,116.3,1.69
station2,23-04-2022 21:59,96.4,7.6,0.8,37.34,2.7,132.5,1.3
station2,23-04-2022 22:19,45.4,6.3,0.7,26.99,2.9,273.5,1.7
station2,23-04-2022 22:39,58.9,6.5,0.2,37.05,2.6,201,1.31
station2,23-04-2022 22:59,103.8,9.6,0.7,35.97,5.3,224.7,0.84
station2,23-04-2022 23:19,53.3,6.2,0.4,24.95,6.1,231.6,1.49
station2,23-04-2022 23:39,60.6,7.5,0.6,21.51,3,289.4,1.15
station2,23-04-2022 23:59,96.2,6.9,0.8,25.63,1.6,204.9,0.83
station2,24-04-2022 00:19,106.9,9.3,0.8,39.41,1.9,182.7,1.12
station2,24-04-2022 00:39,45.2,7.8,0.4,41.07,4.2,202.9,1.12
station2,24-04-2022 00:59,107.7,8.6,0.5,21.39,4.9,233.3,1.17
station2,24-04-2022 01:19,68.7,7.9,0.3,29.26,4,242.1,1.68
station2,24-04-2022 01:39,100.9,8.8,0.3,21.28,6.4,269.6,2
station2,24-04-2022 01:59,76.2,7.4,0.7,24.82,1.6,275.8,1.41
station2,24-04-2022 02:19,72.4,6.7,0.5,37.77,3.9,190.2,1.42
station2,24-04-2022 02:39,105.2,7.7,0.5,30.46,2.1,161.9,1.21
station2,24-04-2022 02:59,59.4,9.6,0.5,21.99,4.1,207.7,1.72
station2,24-04-2022 03:19,102.3,7.5,0.6,38.37,3.8,258.8,0.94
station2,24-04-2022 03:39,89.2,6.4,0.6,34.7,4.9,280.8,1.97
station2,24-04-2022 03:59,93.8,6.5,0.2,39.59,4.2,122.7,1.94
station2,24-04-2022 04:19,82.2,6.5,0.2,32.36,3.4,218.2,1.66
station2,24-04-2022 04:39,85.5,7.8,0.6,37.96,2.8,288.1,1.39
station2,24-04-2022 04:59,113.7,8.5,0.3,38.5,3.7,216,1.93
station2,24-04-2022 05:19,106,9.4,0.6,23.41,2.9,228.1,1.22
station2,24-04-2022 05:39,87.1,8.7,0.8,32.09,4.4,146,1.29
station2,24-04-2022 05:59,50,6.9,0.6,31.19,5.4,240.2,0.91
station2,24-04-2022 06:19,84,6.3,0.8,28.41,3.6,284,1.3
station2,24-04-2022 06:39,63.4,9,0.9,41.55,6.4,188.9,1.4
station2,24-04-2022 06:59,42.4,9.3,0.8,37.62,4,110,0.93
station2,24-04-2022 07:19,78.8,6.3,0.6,41.78,1,286.9,1.7
station2,24-04-2022 07:39,96.7,7,0.6,38.57,5,233.1,1.87
station2,24-04-2022 07:59,53,9.4,0.5,40.95,4.4,100.5,1.99
station2,24-04-2022 08:19,119.6,7.7,0.5,27.2,5.9,296.3,0.95
station2,24-04-2022 08:39,46.8,9.6,0.8,27.19,5.5,152.2,1.51
station2,24-04-2022 08:59,77.8,9.4,0.7,25.43,4.1,284.2,1.83
station2,24-04-2022 09:19,113.1,7.9,0.8,33.54,1.9,228,0.91
station2,24-04-2022 09:39,95.6,7.9,1,36.57,3.5,172.8,0.91
station2,24-04-2022 09:59,81.6,9.9,0.8,40.09,6.3,254.8,1.52
station2,24-04-2022 10:19,42.6,8.9,0.2,37.03,2.3,153.1,1.74
station2,24-04-2022 10:39,107.2,8.1,0.2,23.05,3.2,285.5,1.43
station2,24-04-2022 10:59,87.3,9.3,0.7,30.36,4.1,291.1,0.83
station2,24-04-2022 11:19,59.1,9.3,0.3,36.49,2.7,266.9,0.84
station2,24-04-2022 11:39,77.2,7.6,0.4,23.55,5.6,229.9,1.85
station2,24-04-2022 11:59,89.5,8.6,1,34.97,5.8,126.8,0.96
station2,24-04-2022 12:19,52.9,9.4,0.4,22.65,3.4,123.2,0.8
station2,24-04-2022 12:39,56.1,9.7,0.7,23.14,6.1,210,1.85
station2,24-04-2022 12:59,50.2,7.5,0.6,23.92,5,225.6,1.98
station2,24-04-2022 13:19,41.4,9.6,0.7,24.29,6,277.6,1.73
station2,24-04-2022 13:39,45.1,9.4,0.7,25.22,4.4,224,1.2
station2,24-04-2022 13:59,101,9.5,0.7,24.52,1.5,281.5,1.27
station2,24-04-2022 14:19,114.1,8.1,0.5,34.1,3.2,263,1.9
station2,24-04-2022 14:39,80.3,8,0.7,33.51,4.3,172.5,0.92
station2,24-04-2022 14:59,45.3,7.9,0.2,29.67,4,237.8,1.55
station2,24-04-2022 15:19,103.8,6.3,0.4,32.15,1.8,230.4,0.92
station2,24-04-2022 15:39,43.7,7.7,0.2,37.74,4.2,279.9,1.48
station2,24-04-2022 15:59,83.2,8.7,0.3,32.21,1.5,120.6,1.99
station2,24-04-2022 16:19,118.1,9.5,0.4,33.36,3.9,122.3,0.9
station2,24-04-2022 16:39,49.8,6.7,0.6,21.39,3.4,196.3,1.86
station2,24-04-2022 16:59,108.8,8.8,0.7,28.63,1.2,158,1.97
station2,24-04-2022 17:19,95.8,9.1,1,39.06,1.7,206.6,1.12
station2,24-04-2022 17:39,104.8,7.1,0.8,25.17,3.1,193.5,1.36
station2,24-04-2022 17:59,78.1,8.4,0.2,41.54,3,260.4,1.53
station2,24-04-2022 18:19,53.5,9,0.9,38.01,4.8,257.2,1.59
station2,24-04-2022 18:39,45.7,10,0.2,40.43,2.9,112.8,1.21
station2,24-04-2022 18:59,82.3,8.2,1,22.09,6.5,181.4,1.37
station2,24-04-2022 19:19,108,7.9,0.3,27.38,2.6,153.4,1.2
station2,24-04-2022 19:39,60.8,6.2,0.8,37.98,1.8,175.7,1.12
station2,24-04-2022 19:59,71.2,6.1,0.3,23.46,6.5,162.3,1.53
station2,24-04-2022 20:19,77.9,7.8,0.5,25.07,2.8,175.7,1.31
station2,24-04-2022 20:39,93,9.9,0.4,36.85,2.3,196.9,0.93
station2,24-04-2022 20:59,65.2,8.7,0.8,27.93,2,157.4,1.48
station2,24-04-2022 21:19,114.7,9.3,0.8,21.96,4,296.7,1.42
station2,24-04-2022 21:39,115.2,9.2,0.6,33.77,3.7,158.4,1.6
station2,24-04-2022 21:59,52.3,8.9,0.3,38.53,1.4,285.1,1.9
station2,24-04-2022 22:19,106.6,9,0.7,27.67,5,257.3,1.44
station2,24-04-2022 22:39,75.9,7.1,0.4,28.32,3.8,217.4,1.96
station2,24-04-2022 22:59,62.4,8.9,1,37.89,6.2,156.4,1.34
station2,24-04-2022 23:19,58.5,9.2,0.8,38.61,4.5,269.2,1.18
station2,24-04-2022 23:39,108.6,9.1,0.7,25.42,3.1,182.9,1.94
station2,24-04-2022 23:59,106.1,7.1,0.2,22.31,6.3,174.2,0.86
station2,25-04-2022 00:19,73,9.4,0.9,39.7,3.1,152.5,1.35
station2,25-04-2022 00:39,60.1,9.7,0.9,24.57,1.8,133.8,1.46
station2,25-04-2022 00:59,118.5,6.2,0.3,28.93,4.8,180.7,1.52
station2,25-04-2022 01:19,62.8,6.8,0.9,26.09,4.2,220.1,0.93
station2,25-04-2022 01:39,53.1,6.7,0.8,26.84,3.9,169.4,1.18
station2,25-04-2022 01:59,61.4,8.5,0.2,32.67,1.9,137,1.22
station2,25-04-2022 02:19,102.2,8,0.8,41.87,5.7,188.7,1.28
station2,25-04-2022 02:39,44.8,7.6,0.6,36.23,5.8,154,1.89
station2,25-04-2022 02:59,80.8,8.2,0.5,23.76,5.3,151.7,1.32
station2,25-04-2022 03:19,68.1,6.9,0.4,27.68,4.6,233.8,1.81
station2,25-04-2022 03:39,63.3,6.9,0.6,27.38,4.6,230.5,1.57
station2,25-04-2022 03:59,72.1,7.6,0.8,29.83,3,262.7,1.81
station2,25-04-2022 04:19,109,8.1,0.3,41.49,5.2,153.6,1.75
station2,25-04-2022 04:39,66.7,9.6,0.8,21.58,4.3,106,0.81
station2,25-04-2022 04:59,45.3,8.9,0.7,28.48,6.4,193.2,1.88
station2,25-04-2022 05:19,117.1,6.3,1,40.89,3.2,159.4,1.3
station2,25-04-2022 05:39,62.5,6.1,1,35.3,5.3,176.2,1.55
station2,25-04-2022 05:59,70.6,6.2,0.6,25.06,1.9,148.9,1.95
station2,25-04-2022 06:19,67.8,7,0.6,37.97,1.4,127.6,1.44
station2,25-04-2022 06:39,111.2,8.4,0.2,36.56,3.2,143.6,0.95
station2,25-04-2022 06:59,107.3,8.8,0.6,25.57,5.9,240.8,0.82
station2,25-04-2022 07:19,101.3,6.7,0.3,32.11,1.5,276.3,1.58
station2,25-04-2022 07:39,79.2,9.6,0.7,26.5,1.6,286,1.46
station2,25-04-2022 07:59,111.5,8.8,0.7,40.47,3.9,163.1,1.42
